entity_id,book_id,language,rating,author,country,publisher,style,genre
1142,2003,2348,2423,4002,2353,3693,3846,2479
1143,2004,2348,2375,4002,2353,3358,3846,2392
1144,2005,2622,2423,2511,2353,3693,2512,2380
1145,2006,2348,2375,2948,2353,4336,,2350
1146,2007,2348,2375,4083,2353,4083,3985,2350
1147,2008,2348,2359,3897,2353,,6953,2354
1148,2009,2348,2423,2789,2353,5034,4411,2363
1149,2011,2348,2423,3621,2353,3621,,2350
1150,2012,2348,2423,3621,2353,2735,,2386
1151,2015,2348,,4304,2353,3292,2394,2350
1152,2016,2348,2664,4184,2353,4770,4505,2350
1153,2019,2480,,3346,,5273,6034,2369
1154,2021,2348,2375,2492,2353,2492,4998,2386
1155,2022,2348,2359,2892,2353,3410,3290,2362
1156,2023,2591,2359,2732,2353,4063,2523,2362
1157,2026,2348,2359,5087,2353,4558,3951,2476
1158,2027,2348,,2811,2353,6981,5787,2350
1159,2028,2474,2359,2757,2353,3179,3086,2362
1160,2029,2348,2359,3873,2353,3873,6216,2410
1161,2033,2348,2423,2880,2353,6889,3691,2373
1162,2035,2348,,4304,2353,4585,5832,2380
1163,2036,2348,2423,2544,2353,5398,5107,2380
1164,2037,2348,2664,3014,2353,5168,4183,2369
1165,2038,2348,2664,3014,2353,3775,6382,2386
1166,2041,2348,2423,5869,,4241,3945,2369
1167,2042,4321,2423,4823,,3042,3032,2753
1168,2043,2862,,4304,2353,3716,4358,2380
1169,2044,2348,2423,6265,2353,3721,4059,2350
1170,2045,2348,2423,6865,2353,3015,3957,2380
1171,2046,2348,2423,5976,2353,5572,5433,2386
1172,2047,2348,,4304,2353,4453,,2380
1173,2048,2348,2664,6165,2353,3039,2772,2363
1174,2049,2348,,3014,2353,3546,2394,2380
1175,2050,2348,2664,4184,2353,4770,2466,2369
1176,2051,2474,2664,4184,2353,3242,3501,2350
1177,2053,2348,2423,5976,2353,2787,2658,2350
1178,2054,2348,2423,4010,2353,3998,2658,2380
1179,2055,2348,2664,6988,2353,4036,,2350
1180,2056,2348,,4304,2353,4981,6108,2369
1181,2057,2348,2664,6439,2490,2921,6575,2380
1182,2058,2348,2359,3143,2353,6260,4661,2362
1183,2060,2348,2359,2441,2353,6825,3119,2753
1184,2061,2348,2359,6463,2353,,,2409
1185,2064,2348,2359,2678,2353,2678,,2409
1186,2065,2348,2423,2437,2353,2437,3645,2410
1187,2068,3024,2359,3686,2378,3686,5171,2362
1188,2070,2348,2423,2677,2353,2495,3968,2362
1189,2071,2474,2375,2435,,,3675,2362
1190,2075,2348,,6211,,6211,5662,2362
1191,2076,2348,2359,2492,2353,2492,5231,2362
1192,2077,2348,2423,5703,2353,4587,4586,2369
1193,2080,2348,,5934,2353,,3485,2380
1194,2082,2348,2423,3146,2353,3042,3032,2380
1195,2083,2348,2664,3517,2353,3614,3236,2396
1196,2084,2348,2423,6468,2353,6724,2696,2362
1197,2086,2348,2664,5612,2353,3948,6769,2392
1198,2089,2348,2664,5396,2353,6775,3518,2363
1199,2091,2348,2664,5177,2353,4790,3378,2392
1200,2092,2348,2664,4638,2353,6918,4709,2392
1201,2095,2348,2664,4304,2353,,3501,2380
1202,2097,2348,2423,4365,2353,3345,3001,2476
1203,2098,2348,,4304,2353,3292,2394,2380
1204,2099,2348,,6431,2353,6081,4622,2396
1205,2101,2348,2423,5576,2353,5407,2918,2369
1206,2102,2348,,6927,,,,2365
1207,2103,2348,2423,4447,2353,3179,3234,2392
1208,2105,2348,2423,3742,2353,3742,,2369
1209,2106,2348,2375,2882,2353,3093,6667,2362
1210,2108,2348,2375,3326,2353,2413,2413,2410
1211,2109,2348,2359,4115,2353,2413,,2350
1212,2110,2348,2423,4115,2353,4115,2413,2363
1213,2111,2348,2359,4115,2353,2413,2413,2410
1214,2115,2348,2423,2757,2353,3333,3590,2369
1215,2116,2348,2423,3765,2353,6899,4232,2471
1216,2117,2348,2359,3866,2419,3866,4100,2362
1217,2119,2348,2359,4110,2353,4110,3032,2350
1218,2120,2348,2359,2702,2353,3909,2848,2476
1219,2121,2348,2359,4579,2353,6861,3698,2479
1220,2123,2348,2664,5099,2353,5826,5894,2350
1221,2124,2348,2375,3655,2353,2700,3596,2350
1222,2125,2348,2375,5611,2353,5611,3818,2350
1223,2127,2348,2359,2589,2353,3927,3950,2362
1224,2128,2348,2359,4502,,4502,4532,2354
1225,2129,2383,,3411,,3411,,2409
1226,2132,2695,,2820,2353,3898,3482,2362
1227,2134,2348,2375,2347,2353,2347,3490,2410
1228,2138,2348,2423,3254,2419,3254,4100,2471
1229,2139,2348,2664,5099,2353,,5914,2380
1230,2140,2348,2423,6540,2419,3361,,2369
1231,2141,2348,2664,5099,2353,3782,5894,2380
1232,2142,2348,2664,4584,2353,6743,3200,2471
1233,2144,2348,2423,2347,2353,2347,5052,2410
1234,2145,2348,2375,3967,2353,2347,5052,2362
1235,2146,2348,2359,3344,2353,6752,5007,2362
1236,2147,2348,2359,5962,2353,5279,4882,2362
1237,2149,2348,2375,3990,2353,3990,5485,2479
1238,2150,6337,2423,2706,,2706,4464,2350
1239,2151,5254,2423,2706,,2706,4464,2350
1240,2152,2348,2664,3398,2353,5599,2868,2380
1241,2154,2348,2359,2934,2353,2676,2450,2362
1242,2157,2348,,4378,2356,4378,3281,2410
1243,2159,2348,,2816,2353,2816,4826,2362
1244,2160,2348,2359,3786,2353,3786,3645,2479
1245,2161,2348,2423,2462,,2462,6074,2380
1246,2162,2348,2423,3649,2822,5794,4779,2362
1247,2163,2348,2423,6064,2353,6849,5880,2350
1248,2164,2348,2359,6774,2353,4266,3245,2350
1249,2169,2348,2359,3426,2353,6992,2557,2350
1250,2170,2348,2375,2774,2353,2774,3499,2373
1251,2174,2348,2423,3817,2353,6212,4450,2392
1252,2177,2348,2423,3009,2353,3898,3940,2476
1253,2180,2348,,3009,2353,5587,3040,2476
1254,2181,2348,,3009,,3523,3075,2362
1255,2184,2348,,3009,2353,3152,3445,2363
1256,2186,2474,2423,3009,,6876,4648,2476
1257,2188,2348,2359,4027,2353,4027,3113,2362
1258,2191,2348,,6765,2419,3097,5197,2362
1259,2192,2474,,3369,,3369,,
1260,2193,2348,2423,4192,2353,3313,4091,2369
1261,2194,2348,2359,4016,2353,2815,2508,2362
1262,2198,2348,,5706,,4642,,2409
1263,2200,2348,,3009,2419,3283,3803,2362
1264,2201,2348,,3009,2353,4564,4625,2362
1265,2202,2383,,3009,2353,6045,5305,2377
1266,2204,2348,,3009,2353,6698,6351,2476
1267,2213,2348,,3009,2419,,5852,2598
1268,2214,2348,,3009,2419,4199,6949,2354
1269,2215,2348,,3009,2419,5716,6767,2350
1270,2217,2348,,6730,2419,5000,,2350
1271,2219,2348,,3009,2419,,5686,2476
1272,2231,2348,2359,4122,2353,3407,2659,2354
1273,2233,2348,2423,5992,2353,4211,6344,2362
1274,2235,2348,2359,3969,3110,6768,4315,2373
1275,2236,2348,2423,3131,2353,3131,2780,2380
1276,2237,2383,2375,2768,2353,6524,3933,2753
1277,2238,2695,2359,6199,2403,6199,6313,2377
1278,2240,2348,2423,6287,2353,5044,6364,2350
1279,2242,2348,2359,5976,2353,3976,2870,2362
1280,2243,2348,2359,4343,2353,4343,4644,2410
1281,2244,2348,2375,3992,2353,6128,4386,2410
1282,2247,2348,2359,2877,2353,4894,3223,2350
1283,2248,2348,2375,3334,2353,3334,4147,2362
1284,2250,2348,,2749,2353,2749,4201,2362
1285,2251,,,4574,,4574,,2362
1286,2255,2348,2359,3666,2353,6410,4048,2350
1287,2257,2348,2359,4923,2353,5690,4044,2410
1288,2259,2348,2359,4548,2353,6027,3236,2410
1289,2261,2348,2423,5057,2353,5057,4147,2350
1290,2262,2348,2359,2919,2353,4620,3312,2350
1291,2263,2348,2359,4163,2353,6393,5007,2362
1292,2266,2348,2375,5490,2353,4629,5007,2392
1293,2267,2348,2359,3246,2353,,5007,2476
1294,2268,2348,2359,2808,2353,4543,3188,2362
1295,2269,2348,2359,3077,2353,3229,3644,2362
1296,2271,2348,2359,4452,2353,4452,5824,2598
1297,2272,2348,2359,4936,2353,4940,2426,2362
1298,2275,2348,2375,5212,2353,6031,6031,2386
1299,2276,2474,2359,3338,2353,3338,6284,2362
1300,2277,2348,2359,2891,2353,5548,3627,2350
1301,2278,2348,,2818,2353,2815,2586,2373
1302,2279,2348,2359,4391,2353,3911,5710,2479
1303,2280,2348,2359,6564,2353,2942,3753,2350
1304,2281,2348,2359,2546,2353,6895,3834,2362
1305,2282,2348,2359,2397,2353,2397,3127,2350
1306,2283,2348,2359,2637,2419,3953,5370,2362
1307,2285,2348,2359,6974,2419,4004,4105,2362
1308,2286,2348,2423,6561,2353,6857,,2350
1309,2287,2348,,6868,2353,6207,2596,2386
1310,2290,3690,2423,2437,2353,2437,2437,2350
1311,2291,2348,2375,3817,2353,2700,2630,2410
1312,2292,2348,2375,3922,,,6938,2350
1313,2293,2348,2375,5520,2353,5520,4214,2362
1314,2294,2348,2423,6607,2353,4573,2437,2369
1315,2295,2348,2359,3705,2353,3705,5014,2350
1316,2296,2348,2375,2967,2353,5265,5265,2350
1317,2297,2348,2375,6708,2353,2676,3138,2362
1318,2298,2348,2359,6239,2353,6712,5687,2479
1319,2301,2474,2359,3382,2353,3382,,2350
1320,2302,2348,2359,3756,2353,6665,2638,2354
1321,2303,2348,2359,2668,2353,6923,4109,2362
1322,2306,2348,2423,3146,2353,3998,2694,2362
1323,2307,2348,2359,5304,2353,,5386,2373
1324,2308,2348,2359,5337,2353,5684,5376,2373
1325,2311,3277,,2445,2353,2445,3804,2369
1326,2312,2348,2359,5127,2353,4554,4644,2362
1327,2315,2348,2359,6205,2353,3276,3153,2479
1328,2316,2348,2375,6866,2353,6160,4727,2410
1329,2317,2348,2359,4588,2353,4588,4751,2350
1330,2325,2348,2840,3119,2353,3119,,2350
1331,2327,2348,2359,2448,2353,2823,3194,2479
1332,2329,2348,2359,6508,2353,4900,4975,2362
1333,2333,2348,2359,4728,2419,4728,5699,2598
1334,2335,2348,2375,6308,2353,2571,2571,2350
1335,2337,2474,2359,3486,2419,3486,5819,2370
1336,2338,2348,2359,6012,2353,4233,3662,2479
1337,2340,2348,2375,4332,2353,2675,,2362
1338,2341,2348,2423,4483,2353,2969,2426,2362
1339,2342,2348,2359,5945,2490,4856,,2362
1340,2344,2348,2359,5927,2353,5970,4054,2373
1341,2345,2348,2423,2902,2353,,4054,2362
1342,2347,2348,2359,2975,,5471,5552,2373
1343,2348,2348,2359,2849,2419,4359,4720,2410
1344,2350,2348,2359,5608,2353,5608,4742,2362
1345,2351,2622,,2498,2403,6978,6658,2362
1346,2352,2348,2359,2960,2353,2960,4315,2362
1347,2353,2348,2359,2863,2353,4933,3680,2373
1348,2354,2348,2664,5218,2353,6412,5362,2362
1349,2355,2348,2664,6285,2353,6738,2408,2369
1350,2357,2688,2359,4250,3449,6035,3974,2362
1351,2359,2591,2423,4134,2378,4134,4038,2350
1352,2360,5242,2359,,,5115,6795,2362
1353,2361,2348,2840,2397,2353,2397,,2350
1354,2362,2348,,3067,2353,3067,,2362
1355,2365,2480,,6723,,5036,5842,2392
1356,2368,2348,2375,5614,2353,5955,3816,2369
1357,2369,2348,2375,4945,2353,6488,6568,2362
1358,2370,2348,2359,2889,2419,4448,6638,2362
1359,2371,2348,2423,3511,2353,2570,3155,2363
1360,2372,2348,2423,3511,2353,,3155,2354
1361,2373,2348,2375,2789,,7006,2452,2369
1362,2374,2348,2375,4192,2353,2472,3160,2362
1363,2375,2348,2423,4468,,6605,3086,2350
1364,2376,2348,2423,4285,2419,3098,2439,2369
1365,2377,2348,2359,4563,2419,5159,4106,2386
1366,2378,2348,2359,3047,2353,3047,2770,2350
1367,2379,2348,2375,4907,2353,6828,2770,2350
1368,2380,2348,2423,4907,2353,4469,2770,2350
1369,2381,2348,2423,4719,2353,4469,2770,2350
1370,2382,2348,2423,2473,2353,4533,5348,2350
1371,2383,2348,2423,6538,2353,4533,5348,2350
1372,2384,2348,2664,3263,2537,6137,2773,2350
1373,2385,2348,2375,4410,2353,5113,3818,2350
1374,2387,2348,2359,3330,2353,3330,3401,2350
1375,2388,2622,,3082,,5854,3125,2410
1376,2390,2348,2359,2812,2419,2812,6906,2350
1377,2391,2348,2359,3168,2353,4854,3390,2362
1378,2393,2348,2423,4017,2353,6093,5650,2386
1379,2394,2497,2423,4584,2353,3213,,2471
1380,2395,2591,2359,3491,2353,3491,4380,2350
1381,2396,2348,2359,6509,2353,3620,,2362
1382,2399,2348,2423,4330,2419,3583,2670,2392
1383,2400,2348,2664,5358,2353,4409,6790,2392
1384,2401,2348,2359,2556,2353,6033,2556,2416
1385,2402,2572,2359,3806,2353,3640,2389,2377
1386,2403,2348,2359,2959,2353,5850,2389,2369
1387,2404,2348,,5420,2353,2389,2389,2369
1388,2405,2348,2423,4579,2353,4887,2962,2410
1389,2406,2474,2423,3621,2353,5972,2962,2369
1390,2408,2348,2423,5884,2353,,4230,2386
1391,2409,2622,2423,2389,2353,2389,2389,2362
1392,2410,2348,2423,2389,2353,2389,2389,2753
1393,2411,3277,,2389,2353,2389,2389,2753
1394,2412,2348,2375,4277,2353,2389,2389,2753
1395,2413,2348,2423,3756,2353,3756,6893,2350
1396,2414,2348,2375,3424,2353,3693,2736,2369
1397,2415,2348,,5940,2353,4495,6291,2362
1398,2417,2348,2359,2820,2353,2655,2426,2362
1399,2418,2348,2423,3666,2353,5534,3086,2350
1400,2424,2348,2423,2655,2353,5989,3086,2362
1401,2426,2348,2359,4747,2419,5561,4370,2362
1402,2431,2348,2375,2360,2353,5928,3138,2362
1403,2432,2348,2375,3693,2353,3425,3751,2362
1404,2433,2348,2375,2836,2353,2836,5033,2362
1405,2434,2348,2375,5201,2353,,4596,2362
1406,2435,2348,2359,6844,2353,6215,5421,2350
1407,2436,2348,2423,6130,2419,6047,5109,2362
1408,2437,2348,2359,5462,,6221,2454,2598
1409,2438,2348,2359,3422,2353,3422,3713,2410
1410,2441,2348,2359,2839,2353,2965,3933,2416
1411,2442,2348,2359,5620,2419,3065,3513,2598
1412,2443,2383,2359,5777,2353,5777,6526,2350
1413,2447,2348,2359,2399,2353,2661,4702,2350
1414,2449,2348,2423,6750,2353,6750,4834,2369
1415,2450,2348,2423,3333,2353,3389,5496,2373
1416,2452,2348,2359,2940,2490,6811,4653,2479
1417,2453,2348,2423,2905,2353,2905,6878,2392
1418,2456,2348,2359,3471,2353,3173,3472,2386
1419,2458,2348,2375,5373,2353,2585,3224,2350
1420,2459,2348,2359,3373,2353,5308,3884,2479
1421,2460,2348,,4563,2353,4210,3568,2350
1422,2461,2348,2359,4029,2353,4512,2993,2479
1423,2463,2348,2359,2441,2353,6665,6005,2354
1424,2465,2348,2359,2580,2353,4503,3541,2479
1425,2466,2348,2423,3380,2353,3380,5694,2608
1426,2467,2591,2359,3876,2403,5135,3524,2362
1427,2468,2348,2359,3828,2353,3682,3043,2350
1428,2469,2348,2375,2732,2353,5967,5021,2350
1429,2470,2348,2375,6979,2537,2977,2977,2369
1430,2471,2348,2423,2579,2537,2977,2977,2369
1431,2473,2348,2375,3317,2353,3274,4309,2350
1432,2474,2695,2359,2892,2353,3193,3040,2362
1433,2475,2348,2359,2818,2353,5503,3804,2476
1434,2476,2348,2359,2556,2353,4699,2556,2373
1435,2477,2348,2423,2505,2353,6315,2683,2373
1436,2480,3277,,3855,2378,3145,4430,2362
1437,2482,2348,2359,4227,,2901,3141,2350
1438,2483,2622,2359,4898,2356,4898,5747,2479
1439,2485,2348,2375,5720,2353,4870,2933,2410
1440,2487,2348,2359,5761,,5761,,2350
1441,2492,2348,2359,5158,2353,5158,5158,2350
1442,2493,2383,2359,3560,2822,4668,5359,2370
1443,2496,2348,2375,3047,2353,3047,4335,2350
1444,2498,2348,2423,5294,2353,4085,3769,2386
1445,2501,2348,2423,4010,2353,3996,6506,2362
1446,2502,2348,2359,2379,2353,2379,6639,2350
1447,2504,2348,2359,6335,2353,,3385,2362
1448,2505,2348,2359,3344,2353,5983,3066,2476
1449,2507,2348,2359,3246,2353,,3083,2350
1450,2509,2348,2359,6553,2353,6553,3916,2410
1451,2510,2348,2359,2991,2353,,4487,2410
1452,2511,2348,2359,2668,2353,5497,4059,2363
1453,2513,2348,2359,6039,2353,4110,4640,2476
1454,2514,2348,2359,6039,2353,6040,3127,2479
1455,2515,2348,2359,6352,2353,6484,4465,2476
1456,2521,2348,2423,4688,2353,5232,4411,2362
1457,2522,2943,2423,2541,2353,7001,3755,2476
1458,2524,2348,2423,5614,2353,4404,3040,2362
1459,2525,2348,2359,4579,2353,5279,3713,2479
1460,2527,2348,2423,4705,,4705,6270,2373
1461,2530,2348,2664,3515,2353,5865,6929,2386
1462,2531,2348,2664,2505,2353,4069,,2386
1463,2532,2348,2423,2505,,4069,4333,2373
1464,2533,2348,2664,4948,,4069,4333,2386
1465,2537,2348,2423,2665,2353,5605,3236,2369
1466,2538,2348,,6218,2353,,3648,2409
1467,2539,2348,2359,2585,2353,2585,2586,2350
1468,2540,2878,2359,3573,,4506,6224,2362
1469,2541,2474,2359,5644,2353,5644,5622,2362
1470,2543,2348,2359,6316,2353,6316,5487,2350
1471,2544,2474,2359,3903,2378,3140,2758,2362
1472,2545,2348,2359,6043,2353,6043,3877,2350
1473,2546,2348,2375,6995,2353,6731,3223,2362
1474,2548,2348,2359,6125,2353,3318,6657,2479
1475,2551,2348,2359,2681,2353,6534,,2362
1476,2554,2348,,4685,2419,3868,6191,2386
1477,2555,2348,2423,3118,2353,3118,5021,2350
1478,2556,2348,2359,6448,2353,,5170,2362
1479,2557,2474,,5477,2378,5477,6193,2362
1480,2566,2348,2664,3148,2353,6793,,2350
1481,2567,2348,2375,4192,2353,3611,,2350
1482,2568,2348,2359,3144,2353,3144,3985,2373
1483,2571,2348,2359,6587,2353,6587,3374,2373
1484,2572,2348,2375,3033,2353,6152,6070,2350
1485,2575,2474,2359,2709,2378,6608,3402,2362
1486,2576,2474,,3255,,,2750,2350
1487,2577,2348,2359,5859,2419,6706,2696,2362
1488,2578,2348,,4281,,4281,5042,2386
1489,2579,2348,2359,4772,2419,4772,5361,2476
1490,2581,2348,2375,4234,2353,5801,3818,2362
1491,2582,2878,2375,5302,,6908,,2350
1492,2583,2348,2375,2668,2353,3883,2601,2350
1493,2584,2348,2359,6632,,6127,6503,2362
1494,2589,2348,2359,5257,2353,,5386,2350
1495,2590,2348,2359,3464,,5890,6080,2362
1496,2591,2348,,5299,,5299,4369,2396
1497,2592,2348,2375,3714,2353,3714,3659,2362
1498,2596,2348,2359,3221,2353,3221,5541,2350
1499,2598,2348,2359,4545,2353,6971,4147,2410
1500,2600,2348,2359,2681,2419,2681,2744,2386
1501,2606,2348,2359,4692,2353,6596,5589,2479
1502,2607,2348,2359,5161,2419,6186,4135,2410
1503,2609,,,3106,,2368,,2362
1504,2610,2572,2375,4479,,4871,6581,2362
1505,2613,2348,2375,2787,2353,2787,4298,2386
1506,2614,2348,2359,3660,2353,3660,6309,2350
1507,2615,2348,2423,5311,2353,5311,4195,2350
1508,2620,2348,2359,3980,2490,3980,,2410
1509,2624,2480,,5053,,5053,4323,2392
1510,2626,2348,,6363,2353,5384,6937,2410
1511,2627,2348,2664,5223,,,6331,2753
1512,2628,2348,2423,3710,2353,3710,5819,2386
1513,2630,2348,2359,2637,,4269,6604,2410
1514,2631,2348,2359,4261,2353,,,2476
1515,2632,3303,,4993,,6879,5754,2369
1516,2635,2348,,4374,2353,,5056,2476
1517,2637,2348,,5410,2353,6982,5991,2479
1518,2638,2348,,6046,2353,5931,5056,2476
1519,2641,2348,,5217,2419,4454,4350,2373
1520,2642,2622,2423,5217,2419,4454,,2373
1521,2643,2348,2423,2707,2353,4887,,2369
1522,2646,2348,,3362,2353,6590,6271,2479
1523,2649,2348,,3547,2353,6871,4203,2479
1524,2650,2348,,3362,2353,6766,,2479
1525,2651,2348,,4677,2353,5130,5056,2392
1526,2652,2348,,5385,2419,6496,4961,2476
1527,2655,2348,2359,5722,2353,6678,5138,2476
1528,2657,2348,2359,5070,2353,6939,4319,2350
1529,2659,2348,2423,5479,2353,3020,4480,2409
1530,2661,2348,,4318,2353,5307,2723,2386
1531,2663,2348,,5238,2353,6207,6438,2386
1532,2666,2348,,5104,2353,4639,4962,2479
1533,2667,2348,,4382,2353,2803,4935,2386
1534,2668,2348,2423,2580,2353,2580,6502,2479
1535,2669,2348,,5320,2353,,4625,2373
1536,2670,2348,,2730,2353,4455,6290,2362
1537,2671,2348,2375,6715,2419,6021,3232,2362
1538,2672,2348,2359,5329,2822,5937,,2363
1539,2673,4405,,3545,,6028,4930,2362
1540,2674,2348,2359,4557,2353,4557,6507,2362
1541,2675,2348,2359,5954,2356,5515,6206,2392
1542,2677,2695,2664,3537,2822,,,2409
1543,2678,2348,2359,4257,2353,4257,2581,2362
1544,2679,2348,,5649,2353,,3493,2362
1545,2681,2348,2359,4553,2353,6756,6276,2410
1546,2683,2383,2375,2762,2353,4043,,2350
1547,2685,2474,2359,3622,,,5379,2350
1548,2686,2383,2359,4159,2403,6794,6600,2410
1549,2689,2348,2359,6472,2353,,3043,2409
1550,2691,2474,2359,2928,2403,2928,5683,2370
1551,2692,2348,2359,4591,2822,4591,5169,2354
1552,2693,2348,2423,4792,2353,,5072,2409
1553,2696,2474,2375,2642,2378,2642,5571,2350
1554,2697,2348,2359,5422,,4114,6371,2350
1555,2699,2695,2375,6129,2353,5922,3971,2479
1556,2701,2348,2375,3655,2353,6443,3680,2386
1557,2702,2622,2359,3035,2353,5189,4173,2362
1558,2703,2348,2359,2996,2353,5765,3796,2362
1559,2704,2474,2359,5701,2378,5701,2926,2410
1560,2705,2474,,6277,2378,6277,6864,2410
1561,2707,2348,2359,6099,2353,5079,3438,2476
1562,2710,2348,2359,2931,2353,2590,6158,2479
1563,2711,2348,2375,2964,2419,4149,4303,2598
1564,2712,2348,2359,2382,2353,6891,3188,2363
1565,2713,2348,2359,3317,2353,4119,4812,2350
1566,2714,2348,2359,6117,2353,6117,2540,2410
1567,2715,2348,2359,3275,2353,,4551,2362
1568,2717,2348,2423,3850,2353,4480,3379,2386
1569,2720,2695,2423,3932,2353,4889,,2369
1570,2722,2348,2359,2428,2353,6651,5659,2373
1571,2724,2348,2423,3666,2353,2687,3751,2350
1572,2725,2348,2359,2946,,5855,2946,2362
1573,2726,2348,,2382,2353,2382,2906,2846
1574,2727,2348,,2382,2353,2382,2693,2354
1575,2730,2348,2423,2382,2419,2382,4092,2377
1576,2731,2474,,4073,2378,,3520,2362
1577,2732,2474,,4073,2378,,3354,2362
1578,2733,2348,2423,3310,2353,2472,3394,2369
1579,2734,2348,2423,3616,2353,3410,3590,2369
1580,2735,2348,2375,3511,2353,2692,2694,2392
1581,2736,2348,2375,3604,2353,3405,2549,2350
1582,2739,2348,2375,2757,2353,4660,2516,2362
1583,2740,2348,2359,5594,,,3707,2476
1584,2742,2474,,2551,2378,2551,3543,2350
1585,2746,2348,2375,2433,2353,3728,2658,2350
1586,2747,2348,,5104,2353,3159,5009,2350
1587,2750,2348,2423,2437,2353,2437,,2350
1588,2751,2348,2423,3118,2353,4119,2938,2362
1589,2752,2348,2359,6442,2353,4129,2725,2350
1590,2754,2348,2359,4774,2353,4774,3783,2350
1591,2755,2348,2375,3410,2353,3410,4217,2362
1592,2758,2348,2359,4467,2419,4385,2426,2362
1593,2759,2348,2375,3772,2490,3772,4655,2350
1594,2761,2348,2423,4371,2353,3838,4138,2386
1595,2762,2348,2375,3120,2353,3120,3083,2362
1596,2765,2348,,5494,,2743,6400,2362
1597,2766,2348,2359,5236,2353,5236,4876,2350
1598,2767,2348,2359,6249,,6249,5544,2362
1599,2768,2348,2359,6579,2419,6909,,2350
1600,2769,2695,2359,4416,2353,4416,4047,2476
1601,2770,2348,2375,2433,2353,2413,2413,2350
1602,2771,3798,2375,6146,2353,5288,3985,2363
1603,2772,2348,2359,5897,2353,3487,3127,2370
1604,2773,2695,2359,2649,2378,6277,2926,2362
1605,2774,2348,2359,3827,2490,4007,5606,2350
1606,2778,2348,2359,5340,2353,6741,4550,2476
1607,2781,2348,,3697,2353,6563,2772,2479
1608,2783,2348,,5104,2419,2768,2772,2362
1609,2785,2348,,5104,2353,4131,,2476
1610,2788,2348,2423,5069,2419,2555,,2350
1611,2789,2348,2359,4948,2353,5196,3041,2479
1612,2790,2348,2359,5046,2353,5135,2741,2479
1613,2791,2348,2423,2811,2353,2811,5050,2350
1614,2792,2348,2423,5246,2353,5246,5050,2350
1615,2793,2474,2359,3509,,6662,2557,2479
1616,2796,2348,2423,6054,2353,4379,3155,2362
1617,2797,2348,2423,3828,2353,6624,3086,2410
1618,2799,2348,2375,3835,2353,,6673,2380
1619,2800,2348,2664,6113,,6040,5966,2369
1620,2801,2474,2359,4259,2353,4920,4623,2410
1621,2803,2348,2375,2530,2353,2530,3751,2363
1622,2804,2348,2423,3118,2353,5667,4667,2350
1623,2805,2348,2375,3011,2353,5547,3232,2410
1624,2806,2348,2375,3578,2353,3578,3577,2476
1625,2807,2348,2359,6275,2353,5738,4443,2373
1626,2809,2348,2359,5256,2353,5256,6652,2350
1627,2810,2480,2359,3028,,5008,3377,2363
1628,2815,2348,2375,2707,2490,3641,2669,2373
1629,2816,2348,2423,2707,,2707,2669,2373
1630,2817,2348,2359,4285,2353,,2669,2373
1631,2818,2348,2375,2707,2490,3960,2669,2373
1632,2819,2474,2359,3045,2353,6156,3644,2476
1633,2821,2348,,5383,2353,4922,6967,2362
1634,2823,,,4681,,4681,3003,2369
1635,2826,5767,2359,3907,2353,5727,3823,2608
1636,2827,2348,2359,3297,,3297,6618,2476
1637,2828,2348,2423,3047,2353,3047,4335,2410
1638,2830,3901,2359,3972,,6065,4672,2362
1639,2833,2474,2359,3238,2378,3238,6229,2362
1640,2836,2348,2359,4019,2353,5779,5692,2362
1641,2839,2792,,4262,,4262,4968,2362
1642,2840,2688,2359,2544,2353,5822,3363,2479
1643,2841,2348,2359,3635,2353,3635,2374,2479
1644,2843,3901,2359,3781,2822,3433,6676,2350
1645,2844,2348,2359,3081,2353,3081,4031,2363
1646,2845,,,,,,6737,2362
1647,2846,2480,2664,5146,,5146,2650,2380
1648,2847,2348,,4157,2353,4581,2699,2369
1649,2849,2348,2359,4528,2353,6173,2374,2362
1650,2851,2348,2359,4548,2419,5682,5624,2386
1651,2852,2348,2423,2968,2353,4833,5353,2362
1652,2857,2348,2664,5799,2419,6956,,2471
1653,2859,2348,,2877,2353,4676,,2370
1654,2861,2348,2375,3168,2353,5060,2508,2362
1655,2863,2474,2664,5217,2419,4544,4022,2396
1656,2865,2348,2359,4957,2353,2875,5183,2350
1657,2866,2348,2423,4528,2353,5657,6896,2598
1658,2870,2348,,3604,2353,3405,3644,2410
1659,2872,2348,2423,2889,,4448,5059,2369
1660,2873,2348,2375,2879,2353,2879,2504,2410
1661,2874,2348,,5442,2353,5442,4800,2396
1662,2875,2348,2375,6231,2353,3978,3054,2363
1663,2878,2348,2359,4144,2353,4001,4205,2476
1664,2882,2348,2375,4223,2353,4223,3138,2377
1665,2883,2348,2359,2960,2353,2960,5618,2362
1666,2886,2348,2664,5310,2353,4263,,2380
1667,2887,2348,2375,3641,2353,,5432,2350
1668,2889,2348,2359,2762,2353,6802,3848,2362
1669,2891,2348,2375,5877,2353,5877,5067,2350
1670,2892,2348,2359,2781,2353,2781,2352,2386
1671,2895,2348,2664,5390,2353,6341,2962,2369
1672,2896,2348,,5089,2353,5551,3041,2416
1673,2897,3901,2423,2498,2403,5152,4329,2370
1674,2898,2348,2359,2823,,2823,,2479
1675,2900,2348,2359,2823,2353,2823,5425,2479
1676,2902,2348,2359,5277,2353,3117,2644,2363
1677,2903,2348,2359,2644,2353,2978,2644,2476
